BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,12.533783783783784,23.4187030016076,17.269129116449996,1,0,29.75609756097561,10.0,22.0,25.601306428364225,10.0,41.690140845070424,28.1927753148798
0,12.533783783783784,32.33205111110552,21.330071977063575,1,1,23.170731707317074,10.0,10.0,16.81570959664595,10.0,27.74647887323944,22.812486271849792
1,12.533783783783784,20.515966559912652,15.62560369096212,0,1,38.53658536585366,19.0,34.0,17.503636510191274,10.0,31.549295774647888,10.0
0,12.533783783783784,21.383164732431503,15.94286651043921,1,1,53.90243902439025,10.0,10.0,25.737028545419186,10.0,35.352112676056336,18.852499010591146
1,12.635135135135135,13.576116954768331,11.395149715358606,1,2,20.975609756097562,10.0,10.0,19.993343345406025,15.294117647058822,21.408450704225352,21.58791648960029
1,12.736486486486488,13.865484908940418,19.52021974056178,1,0,13.512195121951219,19.0,46.0,29.46271769677936,15.294117647058822,41.690140845070424,10.0
0,12.736486486486488,21.12119390068103,15.886610473529588,1,1,53.90243902439025,10.0,10.0,25.69689369998307,10.0,35.352112676056336,18.673254311891913
0,12.736486486486488,19.042635356628015,16.91938639641754,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,19.643834324826344
0,12.736486486486488,12.146485293858667,14.038228158917997,1,5,10.0,10.0,10.0,25.765956283699502,10.0,23.943661971830988,28.484261786679966
1,12.837837837837839,16.302017424469227,14.029205964319285,1,2,34.146341463414636,10.0,10.0,21.257245329408683,10.0,27.74647887323944,20.63129033444433
1,12.837837837837839,12.816016624443064,11.49577372100072,1,2,17.682926829268293,10.0,16.0,21.57902020001795,36.470588235294116,20.140845070422536,10.0
0,12.837837837837839,21.493658912115365,15.83789062269654,0,3,27.5609756097561,10.0,34.0,23.2250951499779,15.294117647058822,49.29577464788733,10.0
0,12.837837837837839,32.660363735166186,21.754539697066548,1,1,14.390243902439025,10.0,10.0,16.569716158639764,10.0,26.47887323943662,22.79046320298159
1,12.837837837837839,14.333047370102669,13.290447441883504,0,0,18.78048780487805,10.0,16.0,16.669043126982125,20.588235294117645,27.74647887323944,10.0
0,12.93918918918919,33.34438610570912,21.12107549277104,1,1,12.195121951219512,10.0,10.0,17.297546449925825,10.0,26.47887323943662,22.811325553085066
0,12.93918918918919,21.88265276600241,15.708077163940942,1,1,56.09756097560976,10.0,10.0,25.8382722616234,10.0,34.08450704225352,19.445278286604484
1,12.93918918918919,19.042635356628015,17.706970913152237,1,2,13.292682926829269,10.0,22.0,19.748050715925977,25.88235294117647,25.211267605633804,10.0
1,12.93918918918919,15.549389036622582,12.543197442178347,1,1,34.146341463414636,10.0,10.0,19.07486285544872,10.0,20.140845070422536,28.09074347199584
1,12.93918918918919,13.382072872823514,14.671586219747638,1,3,58.29268292682927,37.0,16.0,16.574027880224033,15.294117647058822,21.408450704225352,10.0
1,12.93918918918919,16.2263923096856,13.099389203322527,0,2,23.170731707317074,10.0,10.0,17.09789572693143,15.294117647058822,42.95774647887324,10.0
1,12.93918918918919,18.97470860682236,17.294709691723995,1,2,11.097560975609756,10.0,28.0,20.487628852454073,10.0,29.014084507042256,10.0
1,12.93918918918919,22.665395346262898,16.521454542881372,1,2,17.682926829268293,10.0,16.0,22.993976982312873,10.0,32.816901408450704,10.0
1,12.93918918918919,10.82349863014388,11.061434658672098,0,2,10.0,10.0,10.0,10.939880548504451,10.0,31.549295774647888,10.0
1,12.93918918918919,19.721902854684558,15.344323506414014,1,0,17.682926829268293,10.0,10.0,22.480381053911564,25.88235294117647,30.281690140845072,10.0
1,12.93918918918919,11.117847879301713,10.851270596255024,1,2,49.51219512195122,10.0,16.0,16.609979595219826,20.588235294117645,39.15492957746479,10.0
0,12.93918918918919,24.476775341080337,17.541493249865255,1,2,13.951219512195122,28.0,10.0,31.493989592847694,15.294117647058822,17.605633802816904,10.0
0,12.93918918918919,19.042635356628015,14.007977271145842,1,2,10.0,10.0,10.0,17.896537395221824,10.0,10.0,10.0
0,12.93918918918919,23.57108534367162,17.43004261070469,1,2,18.78048780487805,10.0,10.0,18.4409490793118,10.0,29.014084507042256,10.0
0,12.93918918918919,24.0782717422205,15.942972653905077,1,4,20.975609756097562,28.0,10.0,22.349414092234714,15.294117647058822,39.15492957746479,10.0
1,12.93918918918919,26.288155335897777,19.022194598712833,1,3,15.707317073170731,19.0,28.0,24.378118008148725,10.0,21.408450704225352,10.0
1,12.93918918918919,21.98612784820636,15.413316759227701,0,2,36.34146341463415,28.0,10.0,21.25545476528691,10.0,37.887323943661976,10.0
0,12.93918918918919,24.844711902527628,17.716417681614416,1,0,34.146341463414636,10.0,16.0,26.35926067256334,10.0,41.690140845070424,27.13309299721027
0,12.93918918918919,24.82388103258723,16.778852447609353,1,0,31.951219512195124,10.0,22.0,27.54903269608679,10.0,41.690140845070424,27.1497853192465
1,13.04054054054054,19.042635356628015,11.18158906203378,1,2,10.0,10.0,10.0,17.763617655285252,10.0,34.08450704225352,24.7862942824315
1,13.04054054054054,22.77860659593899,16.05017755443096,1,2,27.5609756097561,19.0,22.0,14.92538495088016,20.588235294117645,29.014084507042256,10.0
0,13.04054054054054,22.663583966268078,15.922486964992705,0,3,25.365853658536587,10.0,34.0,22.75040695973897,15.294117647058822,49.29577464788733,19.654585814207717
0,13.141891891891891,22.33572418720612,15.436456034786751,1,1,51.707317073170735,10.0,10.0,26.25551136039102,15.294117647058822,35.352112676056336,18.2119817117984
1,13.141891891891891,17.412393361292317,14.481907846242933,1,2,14.390243902439025,19.0,10.0,17.203182892226735,15.294117647058822,16.338028169014084,10.0
0,13.141891891891891,24.861693589979044,17.323899144837476,0,4,18.78048780487805,10.0,10.0,19.925241311135835,10.0,49.29577464788733,10.0
0,13.141891891891891,19.495480355332376,14.997765090357573,0,2,23.170731707317074,10.0,16.0,15.811337926929436,10.0,30.281690140845072,10.0
0,13.141891891891891,24.53836226090413,17.955771197144976,1,2,16.585365853658537,10.0,10.0,18.495800810116926,10.0,29.014084507042256,29.0511995805144
0,13.141891891891891,20.902922611305527,15.36459690839465,1,1,51.707317073170735,10.0,10.0,26.168356939727428,10.0,34.08450704225352,18.735827923957913
0,13.243243243243244,25.655530872707786,17.504130749879998,0,4,16.585365853658537,10.0,10.0,20.00994886912087,10.0,49.29577464788733,24.93739369681589
0,13.243243243243244,25.114154676756726,17.62662030949076,1,2,23.170731707317074,10.0,10.0,18.09843520127209,10.0,27.74647887323944,28.321475365586135
0,13.243243243243244,25.840065209679814,17.645195416017522,1,2,14.390243902439025,28.0,10.0,30.33611070700409,10.0,16.338028169014084,25.936293622007696
0,13.344594594594595,21.752686251374257,15.930129294535146,0,3,25.365853658536587,10.0,28.0,22.5104272377183,10.0,48.02816901408451,20.232833249462338
0,13.344594594594595,19.042635356628015,15.545996091561712,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
1,13.344594594594595,21.553887296943046,15.951888705037923,0,1,40.73170731707317,19.0,28.0,16.92284104239348,10.0,31.549295774647888,27.146126574683297
0,13.445945945945947,24.505530998498063,17.545420558102343,1,2,18.78048780487805,19.0,10.0,16.267082288904305,10.0,29.014084507042256,27.83280623047487
0,13.445945945945947,19.042635356628015,17.34321725562531,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,20.963428185760748
1,13.445945945945947,18.363367858571475,16.15632102029817,1,2,12.195121951219512,10.0,10.0,23.12494394398972,15.294117647058822,34.08450704225352,10.0
0,13.445945945945947,25.627454482788117,17.562403512641097,1,2,18.78048780487805,10.0,10.0,19.149229455508618,10.0,27.74647887323944,28.15048908077128
0,13.445945945945947,19.042635356628015,14.356552413053759,1,2,10.0,10.0,10.0,17.896537395221824,10.0,10.0,14.938868638444609
1,13.445945945945947,22.438972846910715,15.51946022509491,1,2,20.975609756097562,10.0,10.0,27.148968040745146,15.294117647058822,26.47887323943662,10.0
1,13.445945945945947,17.272917101691377,14.033451702953972,1,0,17.682926829268293,10.0,16.0,19.445029118577516,20.588235294117645,37.887323943661976,10.0
1,13.445945945945947,24.593835773245416,18.385333803509575,0,3,31.951219512195124,10.0,34.0,19.69155516408688,10.0,53.098591549295776,10.0
0,13.445945945945947,19.835114104360645,14.458025566422812,1,2,23.170731707317074,10.0,10.0,16.638227371293457,10.0,32.816901408450704,10.0
1,13.445945945945947,36.2507453073937,24.740143104979424,1,3,19.878048780487806,28.0,10.0,25.705763482915877,15.294117647058822,35.352112676056336,10.0
1,13.445945945945947,29.91091532553266,20.380830961813118,1,2,23.170731707317074,28.0,28.0,16.170855076656274,25.88235294117647,22.676056338028168,10.0
0,13.64864864864865,24.909921582341056,19.46852787268445,0,0,14.390243902439025,10.0,10.0,21.003103887887974,10.0,40.42253521126761,25.401454802528285
0,13.64864864864865,25.802479074787353,18.551554471057624,1,2,14.390243902439025,28.0,10.0,31.87606937812293,10.0,16.338028169014084,25.95554598353028
0,13.64864864864865,21.741138703907296,15.467556070285845,0,2,23.170731707317074,10.0,10.0,14.170641155820265,10.0,29.014084507042256,25.041748259851797
1,13.64864864864865,20.650235102028496,15.332435438236885,1,3,10.21951219512195,10.0,10.0,14.761034253899595,20.588235294117645,31.549295774647888,10.0
0,13.64864864864865,29.463957311811455,21.41105944152026,1,3,23.170731707317074,10.0,10.0,24.040300150051955,10.0,44.225352112676056,22.7305933546873
1,13.64864864864865,15.623655616410097,13.927308237086763,1,3,29.75609756097561,19.0,22.0,16.969496744946664,15.294117647058822,30.281690140845072,10.0
0,13.75,24.774973772727158,19.46704186416231,0,0,16.585365853658537,10.0,10.0,20.57902772745107,10.0,39.15492957746479,24.979075493078632
0,13.75,22.227720655015133,15.848717256214995,0,3,29.75609756097561,10.0,28.0,22.337574007115652,15.294117647058822,48.02816901408451,19.346395041387364
0,13.75,27.75582597669861,18.52777833470337,1,3,25.365853658536587,10.0,10.0,31.188327713878127,10.0,23.943661971830988,29.16971886979198
0,13.85135135135135,22.821174025817196,15.874828548818328,0,3,29.75609756097561,10.0,28.0,23.802575327041353,20.588235294117645,49.29577464788733,19.772737299725087
0,13.85135135135135,24.448019683662608,18.747070735185027,0,0,14.390243902439025,10.0,10.0,20.928730634706422,10.0,39.15492957746479,26.52990581131944
1,13.85135135135135,15.328627099754206,11.59544243545003,1,2,20.975609756097562,10.0,10.0,17.838508741818153,10.0,20.140845070422536,24.52099872089515
0,13.85135135135135,24.88297730491815,18.133773789404287,1,2,18.78048780487805,10.0,10.0,18.672587433111126,10.0,29.014084507042256,28.26272336007264
1,13.85135135135135,19.495480355332376,15.492393641298772,1,2,31.951219512195124,10.0,10.0,16.27871022156662,25.88235294117647,26.47887323943662,10.0
0,13.85135135135135,19.042635356628015,12.169307083661101,1,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
0,13.85135135135135,48.247967858068314,35.187844450288885,0,4,10.0,10.0,10.0,20.164063417723032,10.0,37.887323943661976,10.0
1,13.85135135135135,24.380772201355015,16.13233259701218,1,2,23.170731707317074,19.0,22.0,14.748901018496667,15.294117647058822,27.74647887323944,27.782034465987852
0,13.85135135135135,22.54335361911207,16.42104282417099,0,3,27.5609756097561,10.0,34.0,24.14717548258718,10.0,48.02816901408451,19.88414824811635
0,13.85135135135135,19.042635356628015,16.549688704802048,0,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,24.72623197108484
0,13.952702702702702,19.042635356628015,12.849527484671114,1,2,10.0,10.0,10.0,17.896537395221824,10.0,30.281690140845072,24.570482051591068
0,13.952702702702702,20.28320423057861,15.698842682410493,0,2,20.975609756097562,10.0,10.0,15.010100211571487,10.0,30.281690140845072,26.054934420460334
0,13.952702702702702,24.666743818036814,18.403165905775268,1,2,18.78048780487805,10.0,10.0,19.444815147837105,10.0,29.014084507042256,27.79351563619734
0,13.952702702702702,12.35343545826656,14.82400823673295,1,5,10.0,10.0,10.0,25.958207282914913,10.0,25.211267605633804,29.34294683609571
0,13.952702702702702,29.924274252994437,21.220850350686217,1,3,25.365853658536587,10.0,10.0,24.917633597149983,10.0,45.49295774647888,21.260811789625407
1,13.952702702702702,14.586640569377112,12.855259231827944,1,2,31.951219512195124,10.0,10.0,15.061487871864134,15.294117647058822,16.338028169014084,10.0
1,13.952702702702702,18.589790357923654,16.63396661670061,1,0,10.878048780487806,10.0,10.0,14.758466274284554,20.588235294117645,20.140845070422536,10.0
1,13.952702702702702,32.374844963483085,20.051786217624766,1,0,20.975609756097562,10.0,16.0,14.535052045541692,10.0,30.281690140845072,10.0
1,13.952702702702702,16.551987863754036,14.176745381874706,1,3,36.34146341463415,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
1,13.952702702702702,23.82581065544282,22.578000705264362,1,1,16.585365853658537,10.0,10.0,17.727050738934135,10.0,27.74647887323944,10.0
1,13.952702702702702,32.175140319054464,22.916969863511298,1,0,38.53658536585366,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
1,13.952702702702702,19.042635356628015,23.161789767534017,1,2,48.41463414634147,10.0,22.0,19.391101546122343,10.0,27.74647887323944,10.0
1,13.952702702702702,19.042635356628015,10.116757812453931,1,2,12.195121951219512,10.0,10.0,14.216622570040737,20.588235294117645,20.140845070422536,10.0
1,13.952702702702702,17.27653986168101,14.546124643092597,1,2,23.170731707317074,10.0,10.0,14.391245185635551,15.294117647058822,21.408450704225352,10.0
1,13.952702702702702,19.042635356628015,16.716440089679434,1,2,31.951219512195124,10.0,10.0,15.580219759264407,15.294117647058822,25.211267605633804,10.0
1,13.952702702702702,37.3828578041546,25.868448147147866,1,0,29.75609756097561,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
1,13.952702702702702,13.291503873082641,11.830974786209369,1,2,23.170731707317074,10.0,10.0,16.833393823962687,15.294117647058822,13.802816901408452,10.0
1,13.952702702702702,19.042635356628015,14.67031249815723,1,2,10.0,10.0,16.0,31.98190572432818,10.0,17.605633802816904,10.0
1,13.952702702702702,14.672681119130939,12.783612392367576,1,2,18.78048780487805,10.0,10.0,15.749706415552096,25.88235294117647,21.408450704225352,10.0
1,13.952702702702702,10.891425379949533,13.24533646888994,1,5,25.365853658536587,10.0,16.0,35.810763368645496,25.88235294117647,63.23943661971831,10.0
1,13.952702702702702,19.042635356628015,17.05854048016945,1,2,51.707317073170735,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
1,13.952702702702702,19.042635356628015,19.14096913701824,1,2,51.707317073170735,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
0,13.952702702702702,26.09026207146397,18.438405536443177,0,2,12.195121951219512,10.0,10.0,19.70439506254729,20.588235294117645,22.676056338028168,10.0
0,13.952702702702702,25.952370769358495,18.305726204109167,0,0,51.707317073170735,10.0,16.0,33.140064542807636,15.294117647058822,40.42253521126761,10.0
0,13.952702702702702,15.428252999469166,12.865873578414664,1,3,36.34146341463415,10.0,10.0,24.06996045126202,10.0,26.47887323943662,10.0
0,13.952702702702702,18.363367858571475,14.494114344817664,1,1,31.951219512195124,10.0,10.0,23.854250161441325,10.0,34.08450704225352,10.0
0,13.952702702702702,19.042635356628015,11.968961291836742,0,2,13.731707317073171,10.0,10.0,31.337342835020415,15.294117647058822,27.74647887323944,10.0
0,13.952702702702702,25.48888391318458,17.420277411844904,0,2,20.975609756097562,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
0,13.952702702702702,19.042635356628015,13.011820843982079,1,2,16.585365853658537,10.0,10.0,30.554109044343242,15.294117647058822,42.95774647887324,10.0
0,13.952702702702702,26.339100398252018,18.66555255339901,0,3,10.658536585365853,10.0,10.0,17.896537395221824,10.0,30.281690140845072,10.0
0,13.952702702702702,19.042635356628015,16.09263494077784,1,1,13.292682926829269,10.0,10.0,13.988072382067791,10.0,15.070422535211268,10.0
1,13.952702702702702,19.042635356628015,13.131232243082689,1,2,10.0,10.0,28.0,18.253486565025458,62.94117647058823,16.338028169014084,10.0
0,13.952702702702702,27.32177404544048,19.60598366098249,0,3,62.6829268292683,10.0,10.0,13.988072382067791,25.88235294117647,27.74647887323944,10.0
0,13.952702702702702,23.095598095032038,17.72724431513287,0,3,42.926829268292686,10.0,10.0,26.881898157853204,15.294117647058822,32.816901408450704,10.0
1,13.952702702702702,11.835833624747476,11.99645244949635,1,1,38.53658536585366,37.0,46.0,27.588092559308702,10.0,40.42253521126761,10.0
1,13.952702702702702,27.396040625227993,17.91830255369385,1,0,45.1219512195122,10.0,10.0,20.31557421678246,15.294117647058822,53.098591549295776,10.0
1,13.952702702702702,28.816162541164868,20.60797797876895,1,0,23.170731707317074,55.0,28.0,19.45786901703793,36.470588235294116,45.49295774647888,10.0
1,13.952702702702702,24.929620339784698,17.17699658807726,0,3,10.21951219512195,10.0,10.0,20.158927458955183,10.0,48.02816901408451,10.0
1,13.952702702702702,25.73817508497133,18.183661218361877,0,3,13.073170731707318,10.0,16.0,16.327501834714667,10.0,26.47887323943662,10.0
1,13.952702702702702,15.872720365697495,13.057993251634315,0,2,14.390243902439025,19.0,10.0,27.11815228505648,15.294117647058822,17.605633802816904,10.0
1,13.952702702702702,18.589790357923654,12.598392044429296,1,2,27.5609756097561,37.0,22.0,22.585668219437984,15.294117647058822,30.281690140845072,10.0
1,13.952702702702702,28.04247686087847,15.51946022509491,0,3,40.73170731707317,19.0,22.0,21.09880800745963,20.588235294117645,31.549295774647888,10.0
0,13.952702702702702,19.648089119895744,15.453120558927903,1,1,31.951219512195124,10.0,10.0,23.76636172873708,10.0,34.08450704225352,21.50530048712969
1,13.952702702702702,23.570858921172267,17.11387306892603,1,2,20.975609756097562,10.0,10.0,17.48052469342477,10.0,39.15492957746479,10.0
0,13.952702702702702,27.681332974411742,19.475957915295155,0,2,12.195121951219512,10.0,10.0,19.296733160133613,20.588235294117645,22.676056338028168,26.415885464666644
0,13.952702702702702,25.096946566805958,19.06836700636507,0,0,16.585365853658537,10.0,10.0,21.457329142118127,10.0,39.15492957746479,26.04155950385655
0,13.952702702702702,21.127760153162242,15.022708804836368,0,2,20.975609756097562,10.0,16.0,15.32399694025089,10.0,29.014084507042256,25.311838002850962
